method,seed,k,knn_accuracy,svm_accuracy,dataset
DDFF-L1,11,25,73.26923076923076,59.80769230769231,madelon
DDFF-L1,11,50,68.07692307692308,59.03846153846154,madelon
DDFF-L1,11,75,61.73076923076923,58.84615384615385,madelon
DDFF-L1,11,100,59.23076923076923,60.192307692307686,madelon
DDFF-L1,11,150,60.76923076923077,56.53846153846154,madelon
DDFF-L1,11,200,60.96153846153847,55.769230769230774,madelon
DDFF-L1,11,300,55.57692307692308,54.230769230769226,madelon
DDFF-L1,11,500,48.84615384615385,53.26923076923077,madelon
DDFF-L1,12,25,76.15384615384615,59.03846153846154,madelon
DDFF-L1,12,50,68.07692307692308,58.07692307692308,madelon
DDFF-L1,12,75,65.0,59.42307692307692,madelon
DDFF-L1,12,100,63.07692307692307,57.692307692307686,madelon
DDFF-L1,12,150,59.23076923076923,56.34615384615385,madelon
DDFF-L1,12,200,58.07692307692308,54.807692307692314,madelon
DDFF-L1,12,300,51.73076923076923,55.19230769230769,madelon
DDFF-L1,12,500,54.03846153846153,54.42307692307692,madelon
DDFF-L1,13,25,75.1923076923077,58.84615384615385,madelon
DDFF-L1,13,50,65.0,57.30769230769231,madelon
DDFF-L1,13,75,63.07692307692307,56.34615384615385,madelon
DDFF-L1,13,100,60.96153846153847,57.49999999999999,madelon
DDFF-L1,13,150,59.03846153846154,54.61538461538461,madelon
DDFF-L1,13,200,57.692307692307686,53.84615384615385,madelon
DDFF-L1,13,300,57.88461538461539,53.84615384615385,madelon
DDFF-L1,13,500,56.34615384615385,53.65384615384615,madelon
DDFF-L1,14,25,70.96153846153847,60.57692307692307,madelon
DDFF-L1,14,50,65.38461538461539,59.42307692307692,madelon
DDFF-L1,14,75,65.76923076923077,57.88461538461539,madelon
DDFF-L1,14,100,67.6923076923077,57.88461538461539,madelon
DDFF-L1,14,150,63.26923076923077,55.00000000000001,madelon
DDFF-L1,14,200,58.65384615384615,55.19230769230769,madelon
DDFF-L1,14,300,60.57692307692307,56.34615384615385,madelon
DDFF-L1,14,500,52.88461538461539,53.46153846153846,madelon
DDFF-L1,15,25,73.46153846153847,62.11538461538461,madelon
DDFF-L1,15,50,69.23076923076923,60.0,madelon
DDFF-L1,15,75,65.76923076923077,58.84615384615385,madelon
DDFF-L1,15,100,59.61538461538461,57.11538461538461,madelon
DDFF-L1,15,150,60.192307692307686,55.19230769230769,madelon
DDFF-L1,15,200,57.88461538461539,57.30769230769231,madelon
DDFF-L1,15,300,55.57692307692308,55.769230769230774,madelon
DDFF-L1,15,500,58.65384615384615,54.03846153846153,madelon
DDFF-L1,16,25,75.96153846153845,56.15384615384615,madelon
DDFF-L1,16,50,71.15384615384616,54.807692307692314,madelon
DDFF-L1,16,75,69.03846153846153,55.96153846153846,madelon
DDFF-L1,16,100,67.11538461538461,54.03846153846153,madelon
DDFF-L1,16,150,65.38461538461539,55.38461538461539,madelon
DDFF-L1,16,200,61.346153846153854,51.73076923076923,madelon
DDFF-L1,16,300,55.769230769230774,53.46153846153846,madelon
DDFF-L1,16,500,52.5,52.69230769230769,madelon
DDFF-L1,17,25,76.34615384615384,61.73076923076923,madelon
DDFF-L1,17,50,70.76923076923077,60.0,madelon
DDFF-L1,17,75,65.96153846153847,62.30769230769231,madelon
DDFF-L1,17,100,64.03846153846153,61.73076923076923,madelon
DDFF-L1,17,150,61.92307692307693,58.07692307692308,madelon
DDFF-L1,17,200,63.07692307692307,59.23076923076923,madelon
DDFF-L1,17,300,60.38461538461538,57.49999999999999,madelon
DDFF-L1,17,500,55.19230769230769,58.65384615384615,madelon
DDFF-L1,18,25,78.84615384615384,58.65384615384615,madelon
DDFF-L1,18,50,66.73076923076923,57.11538461538461,madelon
DDFF-L1,18,75,66.34615384615384,57.88461538461539,madelon
DDFF-L1,18,100,66.92307692307692,55.38461538461539,madelon
DDFF-L1,18,150,61.92307692307693,53.07692307692308,madelon
DDFF-L1,18,200,55.769230769230774,51.73076923076923,madelon
DDFF-L1,18,300,54.61538461538461,51.73076923076923,madelon
DDFF-L1,18,500,51.34615384615384,49.80769230769231,madelon
DDFF-L1,19,25,80.76923076923077,60.76923076923077,madelon
DDFF-L1,19,50,66.15384615384615,57.88461538461539,madelon
DDFF-L1,19,75,64.42307692307693,57.692307692307686,madelon
DDFF-L1,19,100,64.61538461538461,58.46153846153847,madelon
DDFF-L1,19,150,58.65384615384615,58.269230769230774,madelon
DDFF-L1,19,200,56.92307692307692,58.269230769230774,madelon
DDFF-L1,19,300,56.730769230769226,56.92307692307692,madelon
DDFF-L1,19,500,56.15384615384615,59.03846153846154,madelon
DDFF-L1,20,25,75.38461538461539,59.42307692307692,madelon
DDFF-L1,20,50,68.07692307692308,55.38461538461539,madelon
DDFF-L1,20,75,65.38461538461539,54.230769230769226,madelon
DDFF-L1,20,100,62.11538461538461,55.57692307692308,madelon
DDFF-L1,20,150,61.53846153846154,55.57692307692308,madelon
DDFF-L1,20,200,58.07692307692308,55.38461538461539,madelon
DDFF-L1,20,300,54.61538461538461,52.5,madelon
DDFF-L1,20,500,51.73076923076923,54.61538461538461,madelon
DDFF-L1,21,25,78.65384615384615,60.76923076923077,madelon
DDFF-L1,21,50,74.03846153846155,59.61538461538461,madelon
DDFF-L1,21,75,67.88461538461539,60.0,madelon
DDFF-L1,21,100,64.61538461538461,57.692307692307686,madelon
DDFF-L1,21,150,63.653846153846146,55.769230769230774,madelon
DDFF-L1,21,200,61.15384615384616,54.230769230769226,madelon
DDFF-L1,21,300,57.692307692307686,55.769230769230774,madelon
DDFF-L1,21,500,52.5,58.07692307692308,madelon
DDFF-L1,22,25,73.46153846153847,58.46153846153847,madelon
DDFF-L1,22,50,74.03846153846155,57.88461538461539,madelon
DDFF-L1,22,75,64.8076923076923,57.88461538461539,madelon
DDFF-L1,22,100,64.03846153846153,56.92307692307692,madelon
DDFF-L1,22,150,59.80769230769231,56.15384615384615,madelon
DDFF-L1,22,200,59.61538461538461,55.57692307692308,madelon
DDFF-L1,22,300,59.23076923076923,57.49999999999999,madelon
DDFF-L1,22,500,53.84615384615385,57.11538461538461,madelon
DDFF-L1,23,25,74.42307692307692,58.65384615384615,madelon
DDFF-L1,23,50,72.6923076923077,58.46153846153847,madelon
DDFF-L1,23,75,70.57692307692308,56.53846153846154,madelon
DDFF-L1,23,100,66.92307692307692,55.57692307692308,madelon
DDFF-L1,23,150,64.8076923076923,57.88461538461539,madelon
DDFF-L1,23,200,59.03846153846154,59.42307692307692,madelon
DDFF-L1,23,300,57.30769230769231,59.42307692307692,madelon
DDFF-L1,23,500,53.26923076923077,56.92307692307692,madelon
DDFF-L1,24,25,78.84615384615384,61.53846153846154,madelon
DDFF-L1,24,50,71.92307692307692,60.38461538461538,madelon
DDFF-L1,24,75,67.6923076923077,59.23076923076923,madelon
DDFF-L1,24,100,65.76923076923077,58.84615384615385,madelon
DDFF-L1,24,150,61.346153846153854,57.49999999999999,madelon
DDFF-L1,24,200,61.73076923076923,56.53846153846154,madelon
DDFF-L1,24,300,58.46153846153847,59.23076923076923,madelon
DDFF-L1,24,500,54.230769230769226,56.730769230769226,madelon
DDFF-L2,0,25,75.76923076923077,58.269230769230774,madelon
DDFF-L2,0,50,71.73076923076923,57.88461538461539,madelon
DDFF-L2,0,75,63.26923076923077,58.46153846153847,madelon
DDFF-L2,0,100,66.73076923076923,57.30769230769231,madelon
DDFF-L2,0,150,60.57692307692307,57.49999999999999,madelon
DDFF-L2,0,200,59.03846153846154,57.11538461538461,madelon
DDFF-L2,0,300,55.769230769230774,55.00000000000001,madelon
DDFF-L2,0,500,53.07692307692308,54.03846153846153,madelon
DDFF-L2,1,25,78.65384615384615,61.73076923076923,madelon
DDFF-L2,1,50,72.11538461538461,60.57692307692307,madelon
DDFF-L2,1,75,66.34615384615384,61.15384615384616,madelon
DDFF-L2,1,100,65.96153846153847,59.61538461538461,madelon
DDFF-L2,1,150,62.30769230769231,57.692307692307686,madelon
DDFF-L2,1,200,59.42307692307692,60.192307692307686,madelon
DDFF-L2,1,300,59.03846153846154,58.07692307692308,madelon
DDFF-L2,1,500,52.88461538461539,60.192307692307686,madelon
DDFF-L2,2,25,75.96153846153845,60.96153846153847,madelon
DDFF-L2,2,50,74.8076923076923,59.03846153846154,madelon
DDFF-L2,2,75,67.3076923076923,56.730769230769226,madelon
DDFF-L2,2,100,67.5,57.11538461538461,madelon
DDFF-L2,2,150,59.23076923076923,56.34615384615385,madelon
DDFF-L2,2,200,60.57692307692307,55.19230769230769,madelon
DDFF-L2,2,300,58.46153846153847,54.230769230769226,madelon
DDFF-L2,2,500,49.80769230769231,51.73076923076923,madelon
DDFF-L2,3,25,77.6923076923077,58.269230769230774,madelon
DDFF-L2,3,50,74.42307692307692,58.46153846153847,madelon
DDFF-L2,3,75,69.23076923076923,60.192307692307686,madelon
DDFF-L2,3,100,65.76923076923077,59.61538461538461,madelon
DDFF-L2,3,150,64.03846153846153,57.30769230769231,madelon
DDFF-L2,3,200,63.26923076923077,57.692307692307686,madelon
DDFF-L2,3,300,55.96153846153846,56.53846153846154,madelon
DDFF-L2,3,500,59.03846153846154,56.92307692307692,madelon
DDFF-L2,4,25,76.53846153846153,63.46153846153846,madelon
DDFF-L2,4,50,70.1923076923077,60.38461538461538,madelon
DDFF-L2,4,75,66.34615384615384,62.11538461538461,madelon
DDFF-L2,4,100,68.26923076923077,60.192307692307686,madelon
DDFF-L2,4,150,59.61538461538461,59.03846153846154,madelon
DDFF-L2,4,200,60.76923076923077,59.42307692307692,madelon
DDFF-L2,4,300,58.46153846153847,57.692307692307686,madelon
DDFF-L2,4,500,51.92307692307693,57.692307692307686,madelon
DDFF-L2,5,25,75.0,62.5,madelon
DDFF-L2,5,50,73.07692307692307,59.80769230769231,madelon
DDFF-L2,5,75,65.1923076923077,56.730769230769226,madelon
DDFF-L2,5,100,64.8076923076923,58.07692307692308,madelon
DDFF-L2,5,150,60.96153846153847,55.96153846153846,madelon
DDFF-L2,5,200,63.653846153846146,54.61538461538461,madelon
DDFF-L2,5,300,58.269230769230774,52.69230769230769,madelon
DDFF-L2,5,500,52.88461538461539,52.69230769230769,madelon
DDFF-L2,6,25,77.5,58.65384615384615,madelon
DDFF-L2,6,50,67.3076923076923,59.03846153846154,madelon
DDFF-L2,6,75,71.92307692307692,59.61538461538461,madelon
DDFF-L2,6,100,68.26923076923077,56.730769230769226,madelon
DDFF-L2,6,150,66.34615384615384,61.15384615384616,madelon
DDFF-L2,6,200,61.73076923076923,57.30769230769231,madelon
DDFF-L2,6,300,55.19230769230769,54.61538461538461,madelon
DDFF-L2,6,500,56.34615384615385,57.11538461538461,madelon
DDFF-L2,7,25,76.73076923076924,61.346153846153854,madelon
DDFF-L2,7,50,65.96153846153847,61.73076923076923,madelon
DDFF-L2,7,75,68.26923076923077,57.692307692307686,madelon
DDFF-L2,7,100,64.61538461538461,57.49999999999999,madelon
DDFF-L2,7,150,60.96153846153847,57.88461538461539,madelon
DDFF-L2,7,200,59.03846153846154,55.96153846153846,madelon
DDFF-L2,7,300,55.38461538461539,52.88461538461539,madelon
DDFF-L2,7,500,50.57692307692307,54.807692307692314,madelon
DDFF-L2,8,25,77.11538461538461,58.84615384615385,madelon
DDFF-L2,8,50,67.3076923076923,57.88461538461539,madelon
DDFF-L2,8,75,64.03846153846153,55.19230769230769,madelon
DDFF-L2,8,100,60.38461538461538,56.92307692307692,madelon
DDFF-L2,8,150,57.692307692307686,57.11538461538461,madelon
DDFF-L2,8,200,59.03846153846154,56.730769230769226,madelon
DDFF-L2,8,300,55.57692307692308,53.65384615384615,madelon
DDFF-L2,8,500,54.807692307692314,53.46153846153846,madelon
DDFF-L2,9,25,76.15384615384615,62.11538461538461,madelon
DDFF-L2,9,50,66.73076923076923,61.346153846153854,madelon
DDFF-L2,9,75,66.73076923076923,58.84615384615385,madelon
DDFF-L2,9,100,66.15384615384615,58.46153846153847,madelon
DDFF-L2,9,150,63.653846153846146,57.11538461538461,madelon
DDFF-L2,9,200,61.92307692307693,56.15384615384615,madelon
DDFF-L2,9,300,59.42307692307692,55.00000000000001,madelon
DDFF-L2,9,500,56.730769230769226,54.61538461538461,madelon
DDFF-L2,10,25,71.15384615384616,62.88461538461539,madelon
DDFF-L2,10,50,70.0,59.61538461538461,madelon
DDFF-L2,10,75,64.8076923076923,59.61538461538461,madelon
DDFF-L2,10,100,64.23076923076924,60.57692307692307,madelon
DDFF-L2,10,150,61.346153846153854,58.46153846153847,madelon
DDFF-L2,10,200,62.5,57.49999999999999,madelon
DDFF-L2,10,300,57.88461538461539,56.15384615384615,madelon
DDFF-L2,10,500,53.84615384615385,53.46153846153846,madelon
DDFF-L2,11,25,65.57692307692308,57.30769230769231,madelon
DDFF-L2,11,50,66.53846153846153,55.96153846153846,madelon
DDFF-L2,11,75,60.38461538461538,59.23076923076923,madelon
DDFF-L2,11,100,63.07692307692307,59.80769230769231,madelon
DDFF-L2,11,150,59.61538461538461,57.11538461538461,madelon
DDFF-L2,11,200,64.61538461538461,54.03846153846153,madelon
DDFF-L2,11,300,53.65384615384615,53.07692307692308,madelon
DDFF-L2,11,500,48.84615384615385,53.26923076923077,madelon
DDFF-L2,12,25,76.92307692307693,59.23076923076923,madelon
DDFF-L2,12,50,64.61538461538461,58.269230769230774,madelon
DDFF-L2,12,75,65.76923076923077,59.42307692307692,madelon
DDFF-L2,12,100,66.92307692307692,57.30769230769231,madelon
DDFF-L2,12,150,61.73076923076923,57.11538461538461,madelon
DDFF-L2,12,200,59.80769230769231,54.230769230769226,madelon
DDFF-L2,12,300,55.38461538461539,53.26923076923077,madelon
DDFF-L2,12,500,54.03846153846153,54.42307692307692,madelon
DDFF-L2,13,25,72.6923076923077,58.269230769230774,madelon
DDFF-L2,13,50,63.653846153846146,56.92307692307692,madelon
DDFF-L2,13,75,63.46153846153846,55.96153846153846,madelon
DDFF-L2,13,100,60.96153846153847,58.07692307692308,madelon
DDFF-L2,13,150,63.46153846153846,57.11538461538461,madelon
DDFF-L2,13,200,58.65384615384615,55.769230769230774,madelon
DDFF-L2,13,300,55.38461538461539,53.84615384615385,madelon
DDFF-L2,13,500,56.34615384615385,53.65384615384615,madelon
DDFF-L2,14,25,76.92307692307693,60.76923076923077,madelon
DDFF-L2,14,50,65.1923076923077,58.84615384615385,madelon
DDFF-L2,14,75,62.5,55.769230769230774,madelon
DDFF-L2,14,100,66.92307692307692,54.03846153846153,madelon
DDFF-L2,14,150,63.653846153846146,55.57692307692308,madelon
DDFF-L2,14,200,60.0,58.65384615384615,madelon
DDFF-L2,14,300,59.61538461538461,54.03846153846153,madelon
DDFF-L2,14,500,52.88461538461539,53.46153846153846,madelon
DDFF-L2,15,25,71.53846153846153,59.42307692307692,madelon
DDFF-L2,15,50,66.34615384615384,60.192307692307686,madelon
DDFF-L2,15,75,64.23076923076924,60.192307692307686,madelon
DDFF-L2,15,100,60.38461538461538,58.84615384615385,madelon
DDFF-L2,15,150,60.38461538461538,55.96153846153846,madelon
DDFF-L2,15,200,58.269230769230774,55.38461538461539,madelon
DDFF-L2,15,300,57.49999999999999,55.19230769230769,madelon
DDFF-L2,15,500,58.65384615384615,54.03846153846153,madelon
DDFF-L2,16,25,74.03846153846155,55.19230769230769,madelon
DDFF-L2,16,50,67.6923076923077,55.769230769230774,madelon
DDFF-L2,16,75,67.5,53.84615384615385,madelon
DDFF-L2,16,100,65.96153846153847,53.46153846153846,madelon
DDFF-L2,16,150,63.46153846153846,52.88461538461539,madelon
DDFF-L2,16,200,58.65384615384615,51.34615384615384,madelon
DDFF-L2,16,300,51.92307692307693,52.88461538461539,madelon
DDFF-L2,16,500,52.5,52.69230769230769,madelon
DDFF-L2,17,25,77.3076923076923,60.76923076923077,madelon
DDFF-L2,17,50,70.1923076923077,60.0,madelon
DDFF-L2,17,75,66.73076923076923,61.53846153846154,madelon
DDFF-L2,17,100,65.57692307692308,58.84615384615385,madelon
DDFF-L2,17,150,61.53846153846154,58.46153846153847,madelon
DDFF-L2,17,200,60.0,58.46153846153847,madelon
DDFF-L2,17,300,57.88461538461539,58.65384615384615,madelon
DDFF-L2,17,500,55.19230769230769,58.65384615384615,madelon
DDFF-L2,18,25,77.5,56.730769230769226,madelon
DDFF-L2,18,50,63.26923076923077,56.92307692307692,madelon
DDFF-L2,18,75,65.0,57.11538461538461,madelon
DDFF-L2,18,100,66.15384615384615,55.00000000000001,madelon
DDFF-L2,18,150,62.11538461538461,54.230769230769226,madelon
DDFF-L2,18,200,55.769230769230774,54.61538461538461,madelon
DDFF-L2,18,300,59.03846153846154,51.92307692307693,madelon
DDFF-L2,18,500,51.34615384615384,49.80769230769231,madelon
DDFF-L2,19,25,79.23076923076923,60.57692307692307,madelon
DDFF-L2,19,50,64.23076923076924,59.42307692307692,madelon
DDFF-L2,19,75,67.3076923076923,59.23076923076923,madelon
DDFF-L2,19,100,63.46153846153846,58.84615384615385,madelon
DDFF-L2,19,150,60.38461538461538,59.61538461538461,madelon
DDFF-L2,19,200,58.46153846153847,57.88461538461539,madelon
DDFF-L2,19,300,59.03846153846154,56.15384615384615,madelon
DDFF-L2,19,500,56.15384615384615,59.03846153846154,madelon
DDFF-L2,20,25,79.42307692307692,58.07692307692308,madelon
DDFF-L2,20,50,66.53846153846153,58.269230769230774,madelon
DDFF-L2,20,75,69.42307692307692,55.96153846153846,madelon
DDFF-L2,20,100,64.61538461538461,54.61538461538461,madelon
DDFF-L2,20,150,61.73076923076923,55.38461538461539,madelon
DDFF-L2,20,200,60.96153846153847,54.03846153846153,madelon
DDFF-L2,20,300,56.53846153846154,54.230769230769226,madelon
DDFF-L2,20,500,51.73076923076923,54.61538461538461,madelon
DDFF-L2,21,25,82.6923076923077,59.42307692307692,madelon
DDFF-L2,21,50,73.26923076923076,55.96153846153846,madelon
DDFF-L2,21,75,66.34615384615384,58.46153846153847,madelon
DDFF-L2,21,100,65.96153846153847,59.03846153846154,madelon
DDFF-L2,21,150,59.80769230769231,54.03846153846153,madelon
DDFF-L2,21,200,62.69230769230769,57.49999999999999,madelon
DDFF-L2,21,300,57.49999999999999,56.34615384615385,madelon
DDFF-L2,21,500,52.5,58.07692307692308,madelon
DDFF-L2,22,25,74.23076923076923,59.42307692307692,madelon
DDFF-L2,22,50,69.23076923076923,58.07692307692308,madelon
DDFF-L2,22,75,69.03846153846153,57.49999999999999,madelon
DDFF-L2,22,100,64.03846153846153,56.730769230769226,madelon
DDFF-L2,22,150,61.53846153846154,58.65384615384615,madelon
DDFF-L2,22,200,60.96153846153847,57.30769230769231,madelon
DDFF-L2,22,300,55.57692307692308,56.53846153846154,madelon
DDFF-L2,22,500,53.84615384615385,57.11538461538461,madelon
DDFF-L2,23,25,74.03846153846155,59.23076923076923,madelon
DDFF-L2,23,50,69.8076923076923,58.65384615384615,madelon
DDFF-L2,23,75,65.76923076923077,57.49999999999999,madelon
DDFF-L2,23,100,67.5,58.84615384615385,madelon
DDFF-L2,23,150,61.73076923076923,58.07692307692308,madelon
DDFF-L2,23,200,59.80769230769231,59.23076923076923,madelon
DDFF-L2,23,300,57.30769230769231,59.03846153846154,madelon
DDFF-L2,23,500,53.26923076923077,56.92307692307692,madelon
DDFF-L2,24,25,80.76923076923077,62.5,madelon
DDFF-L2,24,50,67.3076923076923,59.61538461538461,madelon
DDFF-L2,24,75,66.53846153846153,57.11538461538461,madelon
DDFF-L2,24,100,64.03846153846153,60.192307692307686,madelon
DDFF-L2,24,150,59.61538461538461,59.42307692307692,madelon
DDFF-L2,24,200,59.61538461538461,59.03846153846154,madelon
DDFF-L2,24,300,58.07692307692308,57.88461538461539,madelon
DDFF-L2,24,500,54.230769230769226,56.730769230769226,madelon
DDFF-KL,0,25,75.57692307692308,58.07692307692308,madelon
DDFF-KL,0,50,63.46153846153846,56.92307692307692,madelon
DDFF-KL,0,75,61.73076923076923,58.46153846153847,madelon
DDFF-KL,0,100,61.346153846153854,55.769230769230774,madelon
DDFF-KL,0,150,61.92307692307693,58.65384615384615,madelon
DDFF-KL,0,200,61.346153846153854,57.30769230769231,madelon
